id,domain,website,name,tier,status,founded_date,description,has_details,sf_account_owner,sf_last_activity_date,salesforce_link,details.last_funding_amount,details.last_funding_type,details.total_money_in_usd,details.last_funding_date,details.investors,has_cb_data,cb_data.url,cb_data.categories,has_employee_data,employee_data.num_employees,employee_data.delta_num_employees_percent,employee_data.last_updated,employee_data.positive,visited,last_visited
3250,dell.com,http://www.dell.com/en-us/,Dell,No Tier,New,May 31 1984,"Dell sells personal computers, servers, data storage devices, network switches, software, computer peripherals, HDTVs, cameras, printers, MP3 players and also electronics built by other manufacturers. The company is well known for its innovations in supply chain management and electronic commerce, particularly its direct-sales model and its ""build-to-order"" or ""configure to order"" approach to manufacturing—delivering individual PCs configured to customer specifications.
More: http://en.wikipedia.org/wiki/Dell",TRUE,Kwan Hong Lee,2010-08-09,https://na6.salesforce.com/0013000000G6HAGAA3,$27.00M,Unknown,$47.00M,Unknown,,TRUE,https://www.crunchbase.com/organization/dell,"Hardware, Consumer Electronics, Manufacturing, Software",TRUE,106905,1.575341815,2016-10-01,TRUE,FALSE,
2771203,pathsolutions.com,http://pathsolutions.com/,PathSolutions,No Tier,New,Jun 01 2000,"We're the team who slashed industry Mean Time to Repair (MTTR) and TCO norms when we introduced our industry-leading PathSolutions Network Monitor converged network monitoring software in 2000. If you have network problems, you don't want to wait for answers, or have to interpret arcane data to make a determination. We built PathSolutions Network Monitor to help companies get real-time visibility into the network cloud. Our goal: To cut your converged network troubleshooting time down to almost zero.",TRUE,Brian Carthas,2011-09-21,https://na6.salesforce.com/0018000000pNQOhAAO,Undisclosed,Unknown,Undisclosed,Unknown,,TRUE,https://www.crunchbase.com/organization/pathsolutions-inc,"Health Diagnostics, Web Hosting",TRUE,9,12.5,2016-10-01,TRUE,FALSE,
2738853,phoenixnap.com,http://www.phoenixnap.com/,PhoenixNAP,Tier 0,No Status,Jun 01 2003,"PhoenixNAP is a global IT services provider offering progressive Infrastructure-as-a-Service solutions from locations worldwide. Our bare metal server, cloud, hardware leasing and colocation options are built to meet the evolving technology demands.",TRUE,Inactive User,2012-10-31,https://na6.salesforce.com/0018000000qZAPpAAO,Undisclosed,Unknown,Undisclosed,Unknown,,TRUE,https://www.crunchbase.com/organization/phoenix-nap,"Cloud Computing, Web Hosting",TRUE,117,7.339449541,2016-10-01,TRUE,FALSE,
2789544,pagerduty.com,http://www.pagerduty.com/,PagerDuty,Tier 0,New,Feb 01 2009,"PagerDuty is the enterprise incident resolution service that integrates with ITOps and DevOps monitoring stacks to improve operational reliability and agility. From enriching and aggregating events to correlating them into incidents, PagerDuty streamlines the incident management process by reducing alert noise and resolution times.",TRUE,Brian Carthas,2014-08-22,https://na6.salesforce.com/0018000000mK2xyAAC,$27.20M,Series B,$39.80M,2014-07-31,Y Combinator; SV Angel; Harrison Metal; Benjamin Ling; Tandem Capital; Jesse Robbins; Bessemer Venture Partners; Andreessen Horowitz; Baseline Ventures; Harrison Metal; Andreessen Horowitz; Webb Investment Network; Y Combinator; Baseline Ventures; Harrison Metal; Webb Investment Network; Jesse Robbins; Andreessen Horowitz; Benjamin Ling; Bessemer Venture Partners; SV Angel; Harrison Metal; Baseline Ventures; Tandem Capital,TRUE,https://www.crunchbase.com/organization/pagerduty,"IT Management, Cloud Computing, SaaS, Information Technology",TRUE,221,26.28571429,2016-10-01,TRUE,FALSE,
6496150,cloudphysics.com,http://www.cloudphysics.com/,CloudPhysics,Tier 0,Engaged,Jun 01 2011,"CloudPhysics was founded to solve the difficult issues you face in your datacenters right now. We think datacenters of today are woefully inefficient, both in terms of machine and human cost. Our mission is to leverage the world's IT data knowledge about virtualized systems, and use that to transform computing. That's why our servers receive a daily stream of 80+ billion samples of configuration, performance, failure and event data from our global user base with 20+ trillion data points total, and still growing.",TRUE,Brian Carthas,2015-01-20,https://na6.salesforce.com/00180000013V7RnAAK,$15.00M,Series C,$27.50M,2014-06-23,"Series A:$2.5M, Mayfield Fund ; Diane Greene   Mendel Rosenblum ;Peter Wagner;Series C:$15.0M, Icon Ventures ;  Kleiner Perkins Caufield & Byers ;  Mayfield Fund;Series B:$10.0M, Peter Wagner ; Mark Leslie ; Mayfield Fund ; Kleiner Perkins Caufield & Byers;Wing Venture Capital;Series A:$0.0M, Wing Venture Capital;",TRUE,https://www.crunchbase.com/organization/cloudphysics,,TRUE,31,-8.823529412,2016-10-01,FALSE,FALSE,
10027651,sios.com,http://us.sios.com/,SIOS,Tier 0,Tracking,Nov 01 1999,"SIOS iQ machine learning IT analytics optimizes VMware. SIOS SAN and SANLess cluster software lets you build clusters in cloud, virtual, hybrid.",TRUE,Brandon Greer,2016-09-21,https://na6.salesforce.com/0018000001QRO55AAH,Undisclosed,Unknown,Undisclosed,Unknown,,TRUE,https://www.crunchbase.com/organization/sios-technology-corp,"Enterprise Software, Apps, Software",TRUE,24,4.347826087,2016-10-01,TRUE,FALSE,
6642594,catalogicsoftware.com,http://www.catalogicsoftware.com/,Catalogic Software,Tier 0,No Status,Dec 14 2013,"IT modernization with software-defined copy data management. Catalogic ECX is here to flawlessly manage, orchestrate & analyze your copy data.",TRUE,Mackey Craven,2016-03-31,https://na6.salesforce.com/0018000001HnMYsAAN,$8.00M,Debt Financing,$8.00M,2015-08-18,Trinity Capital Investment,TRUE,https://www.crunchbase.com/organization/catalogic-software,"IT Management, Enterprise Software, Privacy",TRUE,95,-2.06185567,2016-10-01,FALSE,FALSE,
2735497,actifio.com,http://www.actifio.com/,Actifio,No Tier,No Status,May 31 2009,"Actifio copy data virtualization decouples data from infrastructure, enabling dramatic improvements in business resiliency, agility, and access to the cloud",TRUE,Brian Carthas,2014-03-06,https://na6.salesforce.com/0018000000nknSJAAY,$100.00M,Series E,$207.50M,2014-03-05,Greylock Partners; Andreessen Horowitz; Greylock Partners; North Bridge Venture Partners & Growth Equity; 83North; TCV; North Bridge Venture Partners & Growth Equity; 83North; North Bridge Venture Partners & Growth Equity; Advanced Technology Ventures; 83North; Tiger Global Management; Technology Crossover Ventures; Andreessen Horowitz; Advanced Technology Ventures; Advanced Technology Ventures; 83North; Andreessen Horowitz; North Bridge Venture Partners & Growth Equity; Advanced Technology Ventures; 83North; Technology Crossover Ventures; Andreessen Horowitz; North Bridge Venture Partners & Growth Equity,TRUE,https://www.crunchbase.com/organization/actifio,"Enterprise Software, Virtualization, Information Technology, Information Services",TRUE,374,7.780979827,2016-10-01,TRUE,FALSE,
2534039,qnap.com,http://qnap.com/,QNAP Systems,Tier 0,Engaged,Jun 01 2004,"Quality Network Appliance Provider. The world's leading Network Attached Storage (NAS), Network Video Recorder (NVR) and Network Multimedia Player(NMP) solution",TRUE,Brian Carthas,2011-08-23,https://na6.salesforce.com/0018000000nm600AAA,Undisclosed,Unknown,Undisclosed,Unknown,,TRUE,https://www.crunchbase.com/organization/qnap,"Cloud Computing, Hardware, Digital Media, Linux, Security, Software",TRUE,615,12.22627737,2016-10-01,TRUE,FALSE,
65911,pivot3.com,http://www.pivot3.com/,Pivot3,No Tier,New,Jun 01 2003,Provides enterprise systems and data storage solutions.,TRUE,Inactive User,2012-02-08,https://na6.salesforce.com/0013000000HqChFAAV,$55.00M,Series H,$247.44M,2016-03-15,"Series D:$25.0M, Mesirow Financial; Silver Creek Ventures; Focus Ventures; Lightspeed Venture Partners; InterWest Partners;Series B:$9.0M, InterWest Partners; Lightspeed Venture Partners;Series C:$24.0M, InterWest Partners; Lightspeed Venture Partners; Silver Creek Ventures; Mesirow Financial;Series E:$12.0M, Samsung Ventures; Mesirow Financial; Northleaf Capital Partners; Silver Creek Ventures; Focus Ventures; InterWest Partners; Lightspeed Venture Partners; S3 Ventures;Series B:$7.34M, unknown investors;Equity Crowdfunding:$14.0M, Comerica Bank; Silver Creek Ventures; Northleaf Capital Partners; Focus Ventures; Lightspeed Venture Partners; InterWest Partners; Mesirow Financial; Wilson Sonsini Goodrich & Rosati;Venture:$1.1M, unknown investors;Venture:$24.0M, Lightspeed Venture Partners; Silver Creek Ventures; Mesirow Financial;Equity Crowdfunding:$23.0M, Samsung Ventures; Focus Ventures; InterWest Partners; Lightspeed Venture Partners; Northleaf Capital Partners; Mesirow Financial; Silver Creek Ventures;Se",TRUE,https://www.crunchbase.com/organization/pivot3,Hardware + Software,TRUE,98,12.64,2016-10-01,TRUE,FALSE,
3610490,tintri.com,http://www.tintri.com/,Tintri,No Tier,New,May 31 2008,"Tintri VM-aware storage (VAS) is the simplest for virtualized applications and cloud. Organizations including  Toyota, United Healthcare, NASA and 7 of the Fortune 15 have said “No to LUNs.” With Tintri they manage only virtual machines, in a fraction of the footprint and at far lower cost than conventional storage.",TRUE,Brian Carthas,2012-07-24,https://na6.salesforce.com/0018000000sgtdqAAA,$125.00M,Series F,$260.00M,2015-08-04,Insight Venture Partners; Lightspeed Venture Partners; Lightspeed Venture Partners; New Enterprise Associates; Menlo Ventures; Insight Venture Partners; New Enterprise Associates; Lightspeed Venture Partners; New Enterprise Associates; Menlo Ventures; SharesPost Investment Management; Lightspeed Venture Partners; New Enterprise Associates; Silver Lake Kraftwerk; Lightspeed Venture Partners; New Enterprise Associates; Menlo Ventures; Insight Venture Partners; Silver Lake Kraftwerk; Menlo Ventures,TRUE,https://www.crunchbase.com/organization/tintri,"Hardware, Cloud Data Services, Enterprise Software, Virtualization",TRUE,545,17.96536797,2016-10-01,TRUE,FALSE,
2707900,panzura.com,http://www.panzura.com/,Panzura,No Tier,No Status,Jul 01 2008,"Panzura was founded in 2008 by a core team of engineers with a decade-long track record of developing successful enterprise infrastructure technology products. Our technical team also includes top talent from Sun, NetApp, Data Domain, Riverbed, Veritas and other pioneering IT companies.",TRUE,Inactive User,2014-02-07,https://na6.salesforce.com/0018000000pOLxPAAW,$25.00M,Series D,$58.00M,2013-06-06,Chevron Technology Ventures; Khosla Ventures; Matrix Partners; Opus Capital; Meritech Capital Partners; SanDisk Ventures; Meritech Capital Partners; SanDisk Ventures; Khosla Ventures; Matrix Partners; Opus Capital; Matrix Partners; Khosla Ventures; Chevron Technology Ventures; Matrix Partners; Khosla Ventures; Chevron Technology Ventures; Unknown investors; Opus Capital,TRUE,https://www.crunchbase.com/organization/panzura,"Cloud Data Services, Cloud Storage, Software",TRUE,110,0.917431193,2016-10-01,TRUE,FALSE,
66127,ixsystems.com,http://ixsystems.com/,iXsystems,No Tier,No Status,Jun 01 2002,"iXsystems believes that Open Source technology has the power to change the world through its process of open and collaborative innovation. This principle fuels all product design at iXsystems. By leveraging decades of expertise in hardware design, its contributions to many Open Source software communities, and corporate stewardship of leading Open Source projects (including FreeNAS and PC-BSD), iXsystems has become an industry leader in building innovative storage solutions and superior enterprise servers for a global marketplace that relies on open technology.",TRUE,Kwan Hong Lee,No activity,https://na6.salesforce.com/0013000000HqGshAAF,$2.00M,Venture,$2.00M,2009-09-04,Unknown investors,TRUE,https://www.crunchbase.com/organization/ixsystems,Manufacturing,TRUE,75,8.695652174,2016-10-01,TRUE,FALSE,
2561111,datto.com,http://datto.com/,Datto,No Tier,New,May 31 2007,"With its Total Data Protection Platform business data is protected everywhere it resides, whether on premise, in virtualized environments, in the cloud, and software-as-a-service (SaaS) applications including Salesforce, Google Apps, and more. Datto stores over 100 petabytes of cloud data worldwide for businesses ranging from Fortune 500 enterprises to small businesses.
Datto’s core technologies such as instant virtualization, Screenshot Backup Verification™, Inverse Chain Technology™, Backup Insights™, and end-to-end encryption are the cornerstones of its innovative solutions. Industry firsts also include 24/7/365 in-house tech support, white glove customer success support, and time-based cloud retention, that empowers its partners with predictable cloud billing. The Datto product line consists of the Datto SIRIS Family, Datto ALTO Family, Datto NAS and Datto Backupify",TRUE,Kwan Hong Lee,2010-03-02,https://na6.salesforce.com/0018000000erlvzAAA,$75.00M,Series B,$100.00M,2015-11-16,General Catalyst Partners; Technology Crossover Ventures (TCV),TRUE,https://www.crunchbase.com/organization/datto,"Homeland Security, Cloud Computing, Flash Storage, Virtualization, Software",TRUE,528,17.59465479,2016-10-01,TRUE,FALSE,
5330351,cohodata.com,http://www.cohodata.com/,Coho Data,No Tier,New,May 30 2011,"Coho Data delivers web-scale storage to help enterpises scale-out storage, performance while eliminating the need for fork lift upgrades for their VMware environments.",TRUE,Michael Morgenstern,2013-11-05,https://na6.salesforce.com/00180000013gPQQAA2,$30.00M,Series C,$65.00M,2015-05-18,Andreessen Horowitz;Ignition Partners; ; Andreessen Horowitz; Hewlett Packard Ventures; Ignition Partners; March Capital Partners; March Capital Partners;Hewlett Packard Ventures;Intel Capital;Andreessen Horowitz; Ignition Partners; Intel Capital,TRUE,https://www.crunchbase.com/organization/convergent-io,,TRUE,106,6,2016-10-01,TRUE,FALSE,
1222605,starwindsoftware.com,http://starwindsoftware.com/,StarWind Software,No Tier,New,Jun 01 2003,"StarWind is a pioneer in the storage virtualization. This company is a real innovator that develops production solutions years before these ideas get adopted by the rest of the IT world. Many companies claim doing this but few actually do. 
StarWind gathered all the innovation in storage management and featured it in its core product - StarWind Virtual SAN. StarWind Virtual SAN is a virtual shared storage. StarWind completely eliminates any need for an expensive SAN or NAS or other physical shared storage. It seamlessly integrates into the hypervisor for unbeatable performance and exceptional simplicity of use. 
Our latest offering is StarWind HyperConverged Appliance, a turnkey solution that unifies servers, spindle disks and flash, hypervisor and associated software into a pre-tested and pre-configured setup.  
StarWind Virtual SAN acquired the VMware Ready certification and is listed in the VMware Hardware Compatibility List. It is also officially certified for Windows Server 2012 R2 as well as for Citrix XenServer 6.5, and is available on the Microsoft Azure Marketplace. 
Since 2003, StarWind has been the solution of choice for over 30,000 global users in more than 100 countries, from SMBs and companies with ROBO scenario, to governments, Fortune 500 and Global 2000 companies.",TRUE,Inactive User,2010-07-07,https://na6.salesforce.com/0018000000Z5HSeAAN,$3.25M,Series B,$3.25M,2014-04-15,Almaz; ABRT Venture Fund; AVentures Capital; Almaz; ABRT Venture Fund; AVentures Capital,TRUE,https://www.crunchbase.com/organization/starwind-software,Software,TRUE,15,-44.44444444,2016-10-01,FALSE,FALSE,
6621640,cloudgenix.com,http://www.cloudgenix.com/,CloudGenix,No Tier,New,Jun 01 2013,"A startup called CloudGenix came out of stealth mode today with plans to sell software for simplifying network operations at companies on-site data centers and remote offices. CloudGenix aims to bring software-defined networking where decision-making applications for networks run on standard servers, not expensive network hardware to wide-area networks (WANs) that span multiple facilities.",TRUE,Brian Carthas,2015-07-30,https://na6.salesforce.com/0018000001BMaWuAAL,$25.00M,Series B,$34.00M,2015-05-05,Bain Capital Ventures; Mayfield Fund; CRV; ; CRV; Mayfield Fund,TRUE,https://www.crunchbase.com/organization/cloudgenix,Networking,TRUE,42,27.27272727,2016-10-01,TRUE,FALSE,
2649130,liquidwarelabs.com,http://liquidwarelabs.com/,Liquidware Labs,No Tier,New,Jun 01 2009,"Founded in 2009, Liquidware Labs is an industry leader and pioneer in desktop virtualization solutions for next-generation physical and virtual desktops, including VMware View, Citrix XenDesktop, Red Hat and Microsoft Windows. The company's innovative and award-winning products include Stratusphere FIT and Stratusphere UX  for desktop visibility; ProfileUnity with FlexApp and FlexDisk  for desktop portability; and Flex-IO which supports IOPS acceleration in non-persistent VDI environments. Learn more about the Liquidware Labs Difference.",TRUE,Inactive User,2013-09-12,https://na6.salesforce.com/0018000000euHo9AAE,$2.30M,Venture,$2.83M,2014-07-21,Toba Capital; Unknown investors,TRUE,https://www.crunchbase.com/organization/liquidware-labs,Software,TRUE,63,1.612903226,2016-10-01,TRUE,FALSE,
10000222,clearskydata.com,http://www.clearskydata.com/,ClearSky Data,No Tier,New,Jun 01 2014,"Global storage network, with the goal of dramatically simplifying the way companies manage their data (and cutting costs, too).",TRUE,Michael Morgenstern,2015-11-02,https://na6.salesforce.com/0018000001KgJFYAA3,$27.00M,Series B,$39.00M,2015-11-01,Polaris Partners; Highland Capital Partners;General Catalyst Partners;Akamai Technologies;Polaris Partners; General Catalyst Partners; General Catalyst Partners;Highland Capital Partners; Akamai Technologies; Highland Capital Partners,TRUE,https://www.crunchbase.com/organization/clearsky-data,Services,TRUE,25,38.88888889,2016-10-01,TRUE,FALSE,
58316,xangati.com,http://www.xangati.com/,Xangati,Tier 0,Tracking,May 31 2006,"Xangati delivers service assurance analytics and virtualization solutions that monitor, report and troubleshoot hybrid-cloud infrastructure performance",TRUE,Michael Morgenstern,2014-08-25,https://na6.salesforce.com/0013000000HUJxrAAH,$11.00M,Venture,$21.70M,2013-11-06,"Series B:$10.7M, Walden International ;  Alloy Ventures;Venture:$11.0M, HighBar Partners; Citrix Systems;",TRUE,https://www.crunchbase.com/organization/xangati,"Enterprise Software, Virtualization, Internet",TRUE,38,0,2016-10-01,FALSE,FALSE,
106911,quali.com,http://www.quali.com/,Qualisystems,General,No Status,Jun 01 2004,Quali is the leading provider of Cloud Sandboxes for automating the DevOps lifecycle. We give innovators control over their world by enabling them to create personalized replicas of complex production environments. The Global 100 depend on Quali to help them deliver their products and services faster to market with better quality.,TRUE,Kwan Hong Lee,2014-10-28,https://na6.salesforce.com/0013000000JNRBoAAP,$8.00M,Venture,$33.00M,2014-10-28,Tao Tsuot; The Fishman Group; Gemini Israel Ventures; Evergreen Pacific Partners; Gemini Israel Ventures; Evergreen Venture Partners; Tao Tsuot; The Fishman Group; Altshuler Shaham; Altshuler Shaham; Evergreen Venture Partners; Evergreen Pacific Partners; The Fishman Group; Evergreen Venture Partners; Gemini Israel Ventures; Strauss Investments; Gemini Funds; Fishman Group; Evergreen Venture Partners; Fishman Group; Altshuler Shaham; Strauss Investments; Gemini Funds,TRUE,https://www.crunchbase.com/organization/qualisystems,"Cloud Management, Enterprise Software, Telecommunications",TRUE,98,0,2016-10-01,FALSE,FALSE,
25801,tufin.com,http://www.tufin.com/,Tufin,Tier 0,Engaged,May 31 2004,"Learn how Tufin provides more than 1,600 enterprises with the ability to streamline the management of security policies across complex, heterogeneous environments.",TRUE,Brian Carthas,2014-03-26,https://na6.salesforce.com/0013000000GkB7RAAV,$8.00M,Series D,$32.50M,2014-12-08,Vintage Fund; SBT Venture Capital; Marker; Vintage Fund; Vintage Investment Partners; Marker;  SBT Venture Capital; Vintage Investment Partners,TRUE,https://www.crunchbase.com/organization/tufin,,TRUE,215,0.46728972,2016-10-01,TRUE,FALSE,
3062,datacore.com,http://www.datacore.com/,DataCore Software,No Tier,New,May 31 1998,"DataCore is the software defined storage platform for enterprise-level storage virtualization, storage management and SAN software. Auto-tune performance &amp; optimize cost savings.",TRUE,Kwan Hong Lee,2013-01-22,https://na6.salesforce.com/0013000000G6H8lAAF,$30.00M,Venture,$95.00M,2008-04-04,"Venture:$30.0M, Insight Venture Partners; Updata Partners;Venture:$30.0M, OneLiberty Ventures; New Enterprise Associates; Vista Equity Partners;Series B:$35.0M, Banc of America Securities; OneLiberty Ventures; Van Wagoner Capital Management; JT Venture Partners; Dain Rauscher Wessels; Intel Capital; New Enterprise Associates;Series C:$30.0M, New Enterprise Associates; Vista Equity Partners; OneLiberty Ventures;",TRUE,https://www.crunchbase.com/organization/datacore-software,"Virtual Desktop, Cloud Storage, Software",TRUE,258,0,2016-10-01,FALSE,FALSE,
4169,unitrends.com,http://www.unitrends.com/,Unitrends,Pass,Pass,Jun 01 1989,Unitrends provides a Connected Continuity Platform™ for backup and recovery that enables unmatched business continuity in the cloud and on premise.,TRUE,Kwan Hong Lee,2013-03-11,https://na6.salesforce.com/0013000000G6HJSAA3,$699.67K,Private Equity,$21.30M,2016-07-01,Insight Venture Partners; Paladin Capital Group; ECentury Capital Partners; Harbert Growth Partners; The Aurora Funds; The Trelys Funds,TRUE,https://www.crunchbase.com/organization/unitrends-software,"Cloud Data Services, Cyber Security, Software, Virtualization, Homeland Security",TRUE,289,2.846975089,2016-10-01,TRUE,FALSE,
148281,silver-peak.com,http://www.silver-peak.com/,Silver Peak,No Tier,New,May 31 2004,Silver Peak is the leader in building SD-WAN & hybrid WANs empowering enterprises and service providers to securely connect users to applications.,TRUE,Inactive User,2009-05-22,https://na6.salesforce.com/0013000000KI7QMAA1,$3.78M,Debt Financing,$68.95M,2015-09-03,"Undisclosed:$2.84M, ;Seed:$3.07M, ;Venture:$4.099999M, ;Venture:$0.983M, ;Venture:$0.616M, ;Series D:$21.0M, Greylock Partners; Benchmark; ARTIS Ventures; Duff, Ackerman and Goodrich; J & W Seligman; Pinnacle Ventures;Series B:$13.0M, Pinnacle Ventures; Benchmark; Greylock Partners; Duff, Ackerman and Goodrich;Series A:$12.5M, Benchmark; Greylock Partners;Debt Financing:$3.77913M, ;Debt Financing:$7.05337M, ;Venture:$2.844512M, ;",TRUE,https://www.crunchbase.com/organization/silver-peak,"Network Hardware, Infrastructure, SaaS, Virtualization, Software",TRUE,200,4.712041885,2016-10-01,TRUE,FALSE,
29654,bluecatnetworks.com,http://www.bluecatnetworks.com/,BlueCat,No Tier,No Status,May 31 2001,"BlueCat delivers DNS, DHCP & IP address management solutions that allow clients to build & manage complex network infrastructure. Contact us today.",TRUE,Inactive User,2015-01-13,https://na6.salesforce.com/0013000000GygXIAAZ,$16.80M,Series B,$11.00M,2011-07-20,"Bridgescale Partners,TD CApital,SeriesA:$11M",TRUE,https://www.crunchbase.com/organization/bluecat-networks,"Cloud Computing, Enterprise Software, Apps, Mobile Devices, Virtualization",TRUE,322,6.270627063,2016-10-01,TRUE,FALSE,
7430,bitdefender.com,http://bitdefender.com/,Bitdefender,No Tier,New,May 30 2001,"Award-winning cybersecurity software from Bitdefender. Get the next-gen antivirus & antimalware solutions for your PC, Mac and mobile devices.",TRUE,Brian Carthas,2012-09-12,https://na6.salesforce.com/0013000000G6IuYAAV,$7.00M,Venture,$7.00M,2007-12-04,Romanian-American Enterprise Fund; Balkan Accession Fund; Romanian-American Enterprise Fund; Balkan Accession Fund,TRUE,https://www.crunchbase.com/organization/bitdefender,Software,TRUE,866,19.77869986,2016-10-01,TRUE,FALSE,
233050,extrahop.com,http://www.extrahop.com/,ExtraHop Networks,No Tier,New,Jun 01 2007,"ExtraHop Networks, a technology startup gaining momentum in the Application Performance Management market, delivers innovative solutions to ensure that business-critical transactions do not fail. The ExtraHop solutions provide real-time analysis of applications to improve customer experience and quality of service while reducing IT costs. The privately held company was founded in 2007 by F5 Networks veterans Jesse Rothstein and Raja Mukerji and is headquartered in Seattle, Washington. ExtraHop Networks boasts a rapidly growing customer base that includes Microsoft, Pixar, Alaska Airlines, Continental Airlines, McAfee, and Kayak.com.",TRUE,Mackey Craven,2014-05-29,https://na6.salesforce.com/0018000000RRO15AAH,$41.00M,Series C,$61.60M,2014-05-29,"; Series B:$14.0M, Madrona Venture Group; Madrona Venture Group ;Meritech Capital Partners; Marc Andreessen; Ben Horowitz; Meritech Capital Partners; Madrona Venture Group; Series C:$41.0M, Technology Crossover Ventures (TCV); Technology Crossover Ventures (TCV); Series A:$5.1M, Madrona Venture Group; Madrona Venture Group ;  Marc Andreessen ;  Ben Horowitz; Technology Crossover Ventures (TCV) ;  Meritech Capital Partners ;  Madrona Venture Group ; Sujal Patel; Seed:$1.5M, Madrona Venture Group; Series C:$0.0M, Madrona Venture Group; Madrona Venture Group; Technology Crossover Ventures (TCV); Sujal Patel; Meritech Capital Partners; Sujal Patel",TRUE,https://www.crunchbase.com/organization/extrahop-networks,"Enterprise Software, Networking, Information Technology",TRUE,109,29.76,2016-10-01,TRUE,FALSE,
6458449,cloudendure.com,http://www.cloudendure.com/,CloudEndure,Tier 0,Tracking,Jun 01 2012,"CloudEndure provides Cloud Migration and Cloud Disaster Recovery for any application, allowing companies to mobilize entire applications with their data to and across clouds with near zero downtime and no data loss. CloudEndure enables truly consistent, block-level, real-time replication using continuous data protection (CDP). CloudEndure’s Cloud Workload Mobility technology creates an exact copy of the entire application at an alternative cloud location – at the touch of a button, within minutes, and with the latest data.",TRUE,Mackey Craven,2016-04-13,https://na6.salesforce.com/0018000001Cf7aHAAR,$6.00M,Series B,$18.20M,2016-04-13,"; Magma Venture Partners; Series B:$6.0M, Magma Venture Partners; Series A:$5.2M, Magma Venture Partners; Series B:$7.0M, Infosys; Magma Venture Partners; Infosys; Infosys; Infosys; Magma Venture Partners",TRUE,https://www.crunchbase.com/organization/cloudendure,"Homeland Security, Cloud Computing, Enterprise Software, SaaS",TRUE,18,50,2016-10-01,TRUE,FALSE,
24526,sciencelogic.com,http://www.sciencelogic.com/,ScienceLogic,No Tier,New,Jun 01 2003,"ScienceLogic simplifies data center, cloud, system, and network monitoring with their all-in-one IT operations",TRUE,Brian Carthas,2015-12-10,https://na6.salesforce.com/0013000000GjD3GAAV,$43.00M,Series D,$84.00M,2015-02-19,Intel Capital; New Enterprise Associates; Goldman Sachs,TRUE,https://www.crunchbase.com/organization/sciencelogic,"Computer, IT Infrastructure, Software",TRUE,273,14.70588235,2016-10-01,TRUE,FALSE,
244924,logicmonitor.com,http://www.logicmonitor.com/,LogicMonitor,Tier 0,New,Jun 01 2008,"LogicMonitor is the SaaS performance monitoring platform for the world's best IT teams. Deploy Fast, Monitor More, Improve Ops.",TRUE,Ricky Pelletier,2014-10-27,https://na6.salesforce.com/0018000000NKulqAAD,$130.00M,Private Equity,$142.95M,2016-06-16,Providence Equity Partners; Unknown investors,TRUE,https://www.crunchbase.com/organization/logicmonitor,"IT Management, SaaS, Virtualization",TRUE,129,41.75824176,2016-10-01,TRUE,FALSE,
6391796,infinio.com,http://www.infinio.com/,Infinio Systems,Tier 0,New,Jun 01 2011,"Infinio is building a better option - one you can download and have working in just minutes Virtualization completely changed the modern data center, for the better. But it also drove adoption of more expensive central storage technology - and a lot of it. Data center administrators buy more storage hardware when what they really want is better storage performance. We're building a better solution.",TRUE,Michael Morgenstern,2014-08-12,https://na6.salesforce.com/0018000000zYkEMAA0,$12.00M,Series B,$24.00M,2013-12-16,Founder Collective; Highland Capital Partners; Lightspeed Venture Partners; Bessemer Venture Partners; Osage University Partners; Lightspeed Venture Partners; NYC Speed; Osage University Partners; Bessemer Venture Partners; Seed:$2M; Founder Collective; NYC Seed; Lightspeed Venture Partners; Raj Sandhu; Raj Sandhu; Highland Capital Partners; Series B:$12M; v; Series A:$10M,TRUE,https://www.crunchbase.com/organization/infinio,Software,TRUE,58,-18.30985915,2016-10-01,FALSE,FALSE,
6464009,cumulusnetworks.com,http://cumulusnetworks.com/,Cumulus Networks,No Tier,New,Jun 01 2010,"Cumulus Networks demystifies the complexity of networking and enables Better, Faster, Easier networks to support your business. Our network Operating System, Cumulus Linux, allows you to build and operate your network using the mind-set of the mega-scale pioneers, radically reducing the costs and complexities of modern data center networks for businesses of all sizes.
Cumulus Networks has received venture funding from Andreessen Horowitz, Battery Ventures, Sequoia Capital, Peter Wagner and four of the original VMware founders.",TRUE,Brian Carthas,2014-12-15,https://na6.salesforce.com/001800000120eR8AAI,$35.00M,Series C,$86.00M,2016-01-13,"Series A:$15.0M, Edouard Bugnion; Peter Wagner; Battery Ventures; Andreessen Horowitz; Diane Greene; Mendel Rosenblum; Wing Venture Capital; SV Angel;Series C:$35.0M, Peter Wagner; SV Angel; Top Tier Capital Partners; Sequoia Capital; Andreessen Horowitz; Battery Ventures;Series B:$36.0M, Andreessen Horowitz; Sequoia Capital; Battery Ventures;",TRUE,https://www.crunchbase.com/organization/cumulus-networks,"Cloud Computing, Linux, Networking, Web Hosting",TRUE,132,22.22222222,2016-10-01,TRUE,FALSE,
6654257,rubrik.com,http://rubrik.com/,Rubrik,No Tier,New,Jun 01 2014,"The first cloud data management platform that delivers data protection, search, analytics, compliance, and copy data management to hybrid cloud enterprises.",TRUE,Matt Biehler,2015-12-15,https://na6.salesforce.com/0018000001IEZjFAAX,$41.00M,Series B,$51.00M,2015-05-26,Greylock Partners; Lightspeed Venture Partners,TRUE,https://www.crunchbase.com/organization/rubrik,Software,TRUE,148,40.95238095,2016-10-01,TRUE,FALSE,
